item,itemLabel
http://www.wikidata.org/entity/Q6578208,Sun Ch'i-feng
http://www.wikidata.org/entity/Q6578308,Q6578308
http://www.wikidata.org/entity/Q6584276,Q6584276
http://www.wikidata.org/entity/Q6586517,Q6586517
http://www.wikidata.org/entity/Q6586596,Sándor Szabó
http://www.wikidata.org/entity/Q6587384,Q6587384
http://www.wikidata.org/entity/Q6599531,Q6599531
http://www.wikidata.org/entity/Q6604851,Ōmine Akira
http://www.wikidata.org/entity/Q6605514,Kiyozawa Tetsuo
http://www.wikidata.org/entity/Q6606915,Soga Ryōjin
http://www.wikidata.org/entity/Q6606990,Sonoda Muneto
http://www.wikidata.org/entity/Q6607987,Hishiki Masaharu
http://www.wikidata.org/entity/Q6626060,Patricia Altenbernd Johnson
http://www.wikidata.org/entity/Q6642794,Q6642794
http://www.wikidata.org/entity/Q6652694,Q6652694
http://www.wikidata.org/entity/Q6653442,Liu Boming
http://www.wikidata.org/entity/Q6656001,Pao Ching-yen
http://www.wikidata.org/entity/Q6660702,Lizzie Fricker
http://www.wikidata.org/entity/Q6660964,Ljubomir Maraković
http://www.wikidata.org/entity/Q6660968,Ljubomir Nedić
http://www.wikidata.org/entity/Q6664392,Hilmi Ziya Ülken
http://www.wikidata.org/entity/Q6676109,Lopamudra
http://www.wikidata.org/entity/Q6677192,Q6677192
http://www.wikidata.org/entity/Q6677324,Q6677324
http://www.wikidata.org/entity/Q6677426,Q6677426
http://www.wikidata.org/entity/Q6680396,Loren Lomasky
http://www.wikidata.org/entity/Q6680890,Loreta Anilionytė
http://www.wikidata.org/entity/Q6681075,Lori Gruen
http://www.wikidata.org/entity/Q6681600,Lorraine Code
http://www.wikidata.org/entity/Q6686663,Louis Arnaud Reid
http://www.wikidata.org/entity/Q6687068,Louis Dupré
http://www.wikidata.org/entity/Q6687316,Louis H. Mackey
http://www.wikidata.org/entity/Q6687519,Louis Jouin
http://www.wikidata.org/entity/Q6687816,Louis Michael Seidman
http://www.wikidata.org/entity/Q6687824,Louis Mink
http://www.wikidata.org/entity/Q6687989,Louis Pojman
http://www.wikidata.org/entity/Q6688930,Louise Rosenblatt
http://www.wikidata.org/entity/Q6689967,Q6689967
http://www.wikidata.org/entity/Q6694446,Loyal Rue
http://www.wikidata.org/entity/Q6695737,Luc Bovens
http://www.wikidata.org/entity/Q6695914,Luca Incurvati
http://www.wikidata.org/entity/Q6698172,Lucy Allais
http://www.wikidata.org/entity/Q6698538,Muhammed Hamdi Yazır
http://www.wikidata.org/entity/Q6699460,Ludwik Trynkowski
http://www.wikidata.org/entity/Q6701432,Luiz Eduardo Soares
http://www.wikidata.org/entity/Q6709311,Lynn de Silva
http://www.wikidata.org/entity/Q6712227,M.M. McCabe
http://www.wikidata.org/entity/Q6712752,M. K. Kumaran
http://www.wikidata.org/entity/Q6728744,Madsen Pirie
http://www.wikidata.org/entity/Q6732647,Maha Kapphina
http://www.wikidata.org/entity/Q6733851,Mahesh Chandra Ghosh
http://www.wikidata.org/entity/Q6734288,Mahmood Sariolghalam
http://www.wikidata.org/entity/Q6739393,Makhdoom Yahya Maneri
http://www.wikidata.org/entity/Q6740075,Jalaludin Abdur Rahim
http://www.wikidata.org/entity/Q6742431,Malcolm Knox
http://www.wikidata.org/entity/Q6744029,Malladi Chandrasekhara Sastry
http://www.wikidata.org/entity/Q6745383,Norbert Bilbeny i García
http://www.wikidata.org/entity/Q6745398,Mamaidev
http://www.wikidata.org/entity/Q6747104,Manavala Mamunigal
http://www.wikidata.org/entity/Q6749099,Mangong
http://www.wikidata.org/entity/Q6749728,Manilal Nabhubhai Dvivedi
http://www.wikidata.org/entity/Q6752381,Manuel Ancízar
http://www.wikidata.org/entity/Q6752678,Manuel Lassala
http://www.wikidata.org/entity/Q6753528,Manzoor Ahmad
http://www.wikidata.org/entity/Q6755648,Marc Jean-Bernard
http://www.wikidata.org/entity/Q6756101,Marcel Foucault
http://www.wikidata.org/entity/Q6756540,Marcelo Dascal
http://www.wikidata.org/entity/Q6757713,Marco Sgarbi
http://www.wikidata.org/entity/Q6758038,Marcus Berquist
http://www.wikidata.org/entity/Q6758152,Marcus Egnatius Postumus
http://www.wikidata.org/entity/Q6758404,Marcus Raskin
http://www.wikidata.org/entity/Q6759335,Margaret Dauler Wilson
http://www.wikidata.org/entity/Q6761036,Maria Baghramian
http://www.wikidata.org/entity/Q6761379,Maria Lugones
http://www.wikidata.org/entity/Q6761494,Q6761494
http://www.wikidata.org/entity/Q6761908,Marian Hillar
http://www.wikidata.org/entity/Q6761935,Marian Massonius
http://www.wikidata.org/entity/Q6762343,Q6762343
http://www.wikidata.org/entity/Q6763694,Marin Beçikemi
http://www.wikidata.org/entity/Q6765006,Mario Vella
http://www.wikidata.org/entity/Q6766492,Mark Addis
http://www.wikidata.org/entity/Q6766502,Mark Alan Walker
http://www.wikidata.org/entity/Q6766688,Mark Bedau
http://www.wikidata.org/entity/Q6766958,Mark C. Taylor
http://www.wikidata.org/entity/Q6767056,Mark Cherry
http://www.wikidata.org/entity/Q6768264,Mark Johnson
http://www.wikidata.org/entity/Q6768285,Mark Jones
http://www.wikidata.org/entity/Q6768342,Mark Kelman
http://www.wikidata.org/entity/Q6768392,Mark Kingwell
http://www.wikidata.org/entity/Q6768440,Mark Kuczewski
http://www.wikidata.org/entity/Q6769257,Mark Philp
http://www.wikidata.org/entity/Q6769300,Mark Poster
http://www.wikidata.org/entity/Q6769329,Mark Pretorius
http://www.wikidata.org/entity/Q6769832,Mark Steiner
http://www.wikidata.org/entity/Q6770145,Mark Vernon
http://www.wikidata.org/entity/Q6770432,Mark Wrathall
http://www.wikidata.org/entity/Q6770504,Mark de Bretton Platts
http://www.wikidata.org/entity/Q6772337,Esther Elam
http://www.wikidata.org/entity/Q6774450,Martha Klein
http://www.wikidata.org/entity/Q6775084,Martin Bunzl
http://www.wikidata.org/entity/Q6775162,Martin Cohen
http://www.wikidata.org/entity/Q6775460,Martin Foss
http://www.wikidata.org/entity/Q6776992,Martin van Hees
http://www.wikidata.org/entity/Q6777623,Martyn Evans
http://www.wikidata.org/entity/Q6778341,Marvin Farber
http://www.wikidata.org/entity/Q6778601,Marx W. Wartofsky
http://www.wikidata.org/entity/Q6778959,Mary Anne Warren
http://www.wikidata.org/entity/Q6779503,Mary Everest Boole
http://www.wikidata.org/entity/Q6779845,Mary J. Gregor
http://www.wikidata.org/entity/Q6780434,Mary O'Brien
http://www.wikidata.org/entity/Q6780805,Mary T. Clark
http://www.wikidata.org/entity/Q6780835,Mary Tiles
http://www.wikidata.org/entity/Q6782378,Masahiro Morioka
http://www.wikidata.org/entity/Q6782386,Masahiro Yasuoka
http://www.wikidata.org/entity/Q6784751,Massimo Negrotti
http://www.wikidata.org/entity/Q6787000,Mathew Chandrankunnel
http://www.wikidata.org/entity/Q6788888,Q6788888
http://www.wikidata.org/entity/Q6790361,Matthew Crawford
http://www.wikidata.org/entity/Q6791273,Matthew Stewart
http://www.wikidata.org/entity/Q6791364,Matthew W. McKeon
http://www.wikidata.org/entity/Q6792980,Maurice Cranston
http://www.wikidata.org/entity/Q6793387,Maurice O'Connor Drury
http://www.wikidata.org/entity/Q6793653,Mauricio Suarez
http://www.wikidata.org/entity/Q6794770,Max Freedom Long
http://www.wikidata.org/entity/Q6795361,Max Weismann
http://www.wikidata.org/entity/Q6795368,Max Wentscher
http://www.wikidata.org/entity/Q6795697,Maximilian Balzan
http://www.wikidata.org/entity/Q6795786,Maximilien Winter
http://www.wikidata.org/entity/Q6795971,Maxine Greene
http://www.wikidata.org/entity/Q6796429,May Brodbeck
http://www.wikidata.org/entity/Q6797390,Maynard Adams
http://www.wikidata.org/entity/Q6808354,Q6808354
http://www.wikidata.org/entity/Q6812616,Melissa
http://www.wikidata.org/entity/Q6814339,Q6814339
http://www.wikidata.org/entity/Q6817860,Mera J. Flaumenhaft
http://www.wikidata.org/entity/Q6828096,Michael A. Smith
http://www.wikidata.org/entity/Q6828177,Michael Allen Gillespie
http://www.wikidata.org/entity/Q6828406,Michael Banner
http://www.wikidata.org/entity/Q6829038,Michael C. Rea
http://www.wikidata.org/entity/Q6829748,Michael Davis
http://www.wikidata.org/entity/Q6829827,Michael Detlefsen
http://www.wikidata.org/entity/Q6830035,Michael E. Rosen
http://www.wikidata.org/entity/Q6830384,Michael Foster
http://www.wikidata.org/entity/Q6830429,Michael Friedman
http://www.wikidata.org/entity/Q6830569,Michael Gelven
http://www.wikidata.org/entity/Q6830701,Michael Gottlieb Birckner
http://www.wikidata.org/entity/Q6831747,Michael Josephson
http://www.wikidata.org/entity/Q6831977,Michael Krausz
http://www.wikidata.org/entity/Q6831986,Q6831986
http://www.wikidata.org/entity/Q6832223,Michael Levin
http://www.wikidata.org/entity/Q6832284,Michael Lockwood
http://www.wikidata.org/entity/Q6832368,Michael Lynch
http://www.wikidata.org/entity/Q6833047,Michael Neumann
http://www.wikidata.org/entity/Q6833315,Michael P. Nelson
http://www.wikidata.org/entity/Q6833354,Michael Palmer
http://www.wikidata.org/entity/Q6833707,Michael R. Heim
http://www.wikidata.org/entity/Q6833821,Michael Resnik
http://www.wikidata.org/entity/Q6834452,Michael Slote
http://www.wikidata.org/entity/Q6835014,Michael Uebel
http://www.wikidata.org/entity/Q6835156,Q6835156
http://www.wikidata.org/entity/Q6835374,Michael Williams
http://www.wikidata.org/entity/Q6835507,Michael Zammit
http://www.wikidata.org/entity/Q6835509,Michael Zank
http://www.wikidata.org/entity/Q6835560,Michael of Ephesus
http://www.wikidata.org/entity/Q6835563,Michael of Massa
http://www.wikidata.org/entity/Q6836003,Michał Falkener
http://www.wikidata.org/entity/Q6836788,Michele Marsonet
http://www.wikidata.org/entity/Q6836800,Michele Moody-Adams
http://www.wikidata.org/entity/Q6837358,Micheál Ó Mordha
http://www.wikidata.org/entity/Q6837395,Michiel van Lambalgen
http://www.wikidata.org/entity/Q6838011,Michèle Pujol
http://www.wikidata.org/entity/Q6845020,Mihaela Miroiu
http://www.wikidata.org/entity/Q6845123,Mihai Șora
http://www.wikidata.org/entity/Q6845630,Mikael Stenmark
http://www.wikidata.org/entity/Q6845762,Mikayel Varandian
http://www.wikidata.org/entity/Q6847664,Mike Lesser
http://www.wikidata.org/entity/Q6849803,Mikheil Makharadze
http://www.wikidata.org/entity/Q6850529,Milan Damnjanović
http://www.wikidata.org/entity/Q6851401,Miles Groth
http://www.wikidata.org/entity/Q6851589,Miles of Marseilles
http://www.wikidata.org/entity/Q6852549,Q6852549
http://www.wikidata.org/entity/Q6854038,Mohamed Osman Elkhosht
http://www.wikidata.org/entity/Q6857937,Milič Čapek
http://www.wikidata.org/entity/Q6859713,Mike Diaz
http://www.wikidata.org/entity/Q6861991,Q6861991
http://www.wikidata.org/entity/Q6862002,Q6862002
http://www.wikidata.org/entity/Q6872952,Benjamin Gross
http://www.wikidata.org/entity/Q6873038,Mircea Vulcănescu
http://www.wikidata.org/entity/Q6874334,Mirosław Dzielski
http://www.wikidata.org/entity/Q6881167,Mitchell Cohen
http://www.wikidata.org/entity/Q6881306,Mitchell Miller
http://www.wikidata.org/entity/Q6883231,Mitsuhiro Takemura
http://www.wikidata.org/entity/Q6884225,Miyake Setsurei
http://www.wikidata.org/entity/Q6885578,Mladen Kalpic
http://www.wikidata.org/entity/Q6892196,Mohammad Mofatteh
http://www.wikidata.org/entity/Q6893152,Mohammed Jaber Al-Ansari
http://www.wikidata.org/entity/Q6893292,Mohammed Sabila
http://www.wikidata.org/entity/Q6894165,Mohiddin Badsha II
http://www.wikidata.org/entity/Q6894574,Q6894574
http://www.wikidata.org/entity/Q6899278,Q6899278
http://www.wikidata.org/entity/Q6907307,Mookencheril Cherian Joseph
http://www.wikidata.org/entity/Q6909667,Mordechai Nessyahu
http://www.wikidata.org/entity/Q6914752,Mortimer Sellers
http://www.wikidata.org/entity/Q6914994,Q6914994
http://www.wikidata.org/entity/Q6915738,Jonah Frankel
http://www.wikidata.org/entity/Q6916858,Mostafa Malekian
http://www.wikidata.org/entity/Q6918843,Mou Zongsan
http://www.wikidata.org/entity/Q6925001,Isaac Papin
http://www.wikidata.org/entity/Q6930533,Mu'ayyad fi'l-Din al-Shirazi
http://www.wikidata.org/entity/Q6932388,Muhammad Ali Siddiqui
http://www.wikidata.org/entity/Q6932622,Muhammad Mustafa Jauhar
http://www.wikidata.org/entity/Q6932726,Muhammad Shams-ul-Haq Azimabadi
http://www.wikidata.org/entity/Q6932876,Muhammad ibn Muhammad Tabrizi
http://www.wikidata.org/entity/Q6934061,Mulla Mahmud Jaunpuri
http://www.wikidata.org/entity/Q6939168,Murray Clarke
http://www.wikidata.org/entity/Q6939983,Musa al-Musawi
http://www.wikidata.org/entity/Q6943791,Moshe Schwartz
http://www.wikidata.org/entity/Q6948211,Aaron Ben-Ze'ev
http://www.wikidata.org/entity/Q6951228,Mạc Đĩnh Chi
http://www.wikidata.org/entity/Q6951545,N.E. Balaram
http://www.wikidata.org/entity/Q6956307,N S Prasad
http://www.wikidata.org/entity/Q6956337,Zofia Zdybicka
http://www.wikidata.org/entity/Q6957555,Nader El-Bizri
http://www.wikidata.org/entity/Q6957644,Nadežda Čačinovič
http://www.wikidata.org/entity/Q6958571,Nagarjuna G.
http://www.wikidata.org/entity/Q6960903,Nalin de Silva
http://www.wikidata.org/entity/Q6961276,Namananda Giri
http://www.wikidata.org/entity/Q6962196,Q6962196
http://www.wikidata.org/entity/Q6962551,Nancy Bauer
http://www.wikidata.org/entity/Q6962908,Nancy Pearcey
http://www.wikidata.org/entity/Q6964616,Naomi Baron
http://www.wikidata.org/entity/Q6965522,Narayanacharya
http://www.wikidata.org/entity/Q6967082,Nasim Amrohvi
http://www.wikidata.org/entity/Q6969417,Nathan Widder
http://www.wikidata.org/entity/Q6974547,Q6974547
http://www.wikidata.org/entity/Q6978621,Rune Slagstad
http://www.wikidata.org/entity/Q6982823,Q6982823
http://www.wikidata.org/entity/Q6985771,Q6985771
http://www.wikidata.org/entity/Q6988250,Q6988250
http://www.wikidata.org/entity/Q6989396,Neil Tennant
http://www.wikidata.org/entity/Q6989451,Molla Halil Siirdî
http://www.wikidata.org/entity/Q6992366,Q6992366
http://www.wikidata.org/entity/Q6993554,Q6993554
http://www.wikidata.org/entity/Q6993682,Neophytos Doukas
http://www.wikidata.org/entity/Q6999887,Q6999887
http://www.wikidata.org/entity/Q7000970,Tullio Dandolo
http://www.wikidata.org/entity/Q7002682,Franca D'Agostini
http://www.wikidata.org/entity/Q7013292,Q7013292
http://www.wikidata.org/entity/Q7017511,Q7017511
http://www.wikidata.org/entity/Q7022865,Nguyen Khuyen
http://www.wikidata.org/entity/Q7023958,Niall Shanks
http://www.wikidata.org/entity/Q7024939,Nicholas Agar
http://www.wikidata.org/entity/Q7025133,Nicholas Burbules
http://www.wikidata.org/entity/Q7025548,Nicholas Hill
http://www.wikidata.org/entity/Q7025862,Nicholas Maxwell
http://www.wikidata.org/entity/Q7026429,Nicholas Wolterstorff
http://www.wikidata.org/entity/Q7027450,Nick Land
http://www.wikidata.org/entity/Q7028949,Nicola Antonio Stigliola
http://www.wikidata.org/entity/Q7034524,Nijaz Ibrulj
http://www.wikidata.org/entity/Q7035598,Nikola Milošević
http://www.wikidata.org/entity/Q7035783,Nikolai Eberhardt
http://www.wikidata.org/entity/Q7036117,Nikolas Kompridis
http://www.wikidata.org/entity/Q7039875,Niralamba Swami
http://www.wikidata.org/entity/Q7044055,Q7044055
http://www.wikidata.org/entity/Q7048499,Nome
http://www.wikidata.org/entity/Q7049549,Yirmiyahu Yovel
http://www.wikidata.org/entity/Q7052137,Norman Daniels
http://www.wikidata.org/entity/Q7052261,Norman Geras
http://www.wikidata.org/entity/Q7052453,Norman Kretzmann
http://www.wikidata.org/entity/Q7052609,Norman Melchert
http://www.wikidata.org/entity/Q7052742,Norman Robert Campbell
http://www.wikidata.org/entity/Q7052835,Norman Swartz
http://www.wikidata.org/entity/Q7056766,Q7056766
http://www.wikidata.org/entity/Q7057966,Asher Idan
http://www.wikidata.org/entity/Q7066061,Moshe Shapira
http://www.wikidata.org/entity/Q7066512,Q7066512
http://www.wikidata.org/entity/Q7068287,Eliezer Yitzhak Ilana'eh
http://www.wikidata.org/entity/Q7068598,Q7068598
http://www.wikidata.org/entity/Q7074828,Oberto Airaudi
http://www.wikidata.org/entity/Q7078716,Oets Kolk Bouwsma
http://www.wikidata.org/entity/Q7082884,Ola Raknes
http://www.wikidata.org/entity/Q7082917,Oladejo Victor Akinlonu
http://www.wikidata.org/entity/Q7082954,Olaf Helmer
http://www.wikidata.org/entity/Q7083168,Olav Eikeland
http://www.wikidata.org/entity/Q7083176,Olav Gjelsvik
http://www.wikidata.org/entity/Q7085837,Ole Fogh Kirkeby
http://www.wikidata.org/entity/Q7085947,Ole Thyssen
http://www.wikidata.org/entity/Q7087533,Oliver Feltham
http://www.wikidata.org/entity/Q7090119,Omer Talon
http://www.wikidata.org/entity/Q7091719,Onatas
http://www.wikidata.org/entity/Q7101540,Oren Ben-Dor
http://www.wikidata.org/entity/Q7103108,Orlando J. Smith
http://www.wikidata.org/entity/Q7106073,Oscar Kempthorne
http://www.wikidata.org/entity/Q7106131,Oscar Masotta
http://www.wikidata.org/entity/Q7108058,Osvaldo Lira
http://www.wikidata.org/entity/Q7108123,Oswald Hanfling
http://www.wikidata.org/entity/Q7117456,P. Parameswaran
http://www.wikidata.org/entity/Q7117563,P. T. Bhaskara Panicker
http://www.wikidata.org/entity/Q7123854,Padmanabhan Palpu
http://www.wikidata.org/entity/Q7129268,Pamela Sue Anderson
http://www.wikidata.org/entity/Q7129670,Pan Pingge
http://www.wikidata.org/entity/Q7130162,Panayot Butchvarov
http://www.wikidata.org/entity/Q7141670,Pascal Etcheber
http://www.wikidata.org/entity/Q7146438,Patrick Edward Dove
http://www.wikidata.org/entity/Q7146983,Patrick Laude
http://www.wikidata.org/entity/Q7149168,Paul B. Thompson
http://www.wikidata.org/entity/Q7149775,Paul Chamberlain
http://www.wikidata.org/entity/Q7149918,Paul Colomiès
http://www.wikidata.org/entity/Q7150039,Paul Crowther
http://www.wikidata.org/entity/Q7150490,Paul Elmer More
http://www.wikidata.org/entity/Q7151044,Paul Guyer
http://www.wikidata.org/entity/Q7151387,Paul Horwich
http://www.wikidata.org/entity/Q7151427,Paul Humphreys
http://www.wikidata.org/entity/Q7152277,Paul Mattick Jr.
http://www.wikidata.org/entity/Q7152955,Paul Piccone
http://www.wikidata.org/entity/Q7152972,Paul Pojman
http://www.wikidata.org/entity/Q7153067,Paul R. Patton
http://www.wikidata.org/entity/Q7153365,Paul Russell
http://www.wikidata.org/entity/Q7154185,Paul W. Franks
http://www.wikidata.org/entity/Q7154285,Paul Weiss
http://www.wikidata.org/entity/Q7154475,Paul Woodruff
http://www.wikidata.org/entity/Q7154548,Paul Ziff
http://www.wikidata.org/entity/Q7155179,Paulo Cesar Duque-Estrada
http://www.wikidata.org/entity/Q7155411,Paulus Vallius
http://www.wikidata.org/entity/Q7155526,Pavanan
http://www.wikidata.org/entity/Q7155611,Pavel Gregorić
http://www.wikidata.org/entity/Q7155778,Pavel Tichý
http://www.wikidata.org/entity/Q7156684,Payasi
http://www.wikidata.org/entity/Q7159619,Pedro Grases
http://www.wikidata.org/entity/Q7162575,Penelope Mackie
http://www.wikidata.org/entity/Q7167407,Percy Hughes
http://www.wikidata.org/entity/Q7169815,Perry Joseph Green
http://www.wikidata.org/entity/Q7172164,Pete Moore
http://www.wikidata.org/entity/Q7172598,Peter B. Andrews
